latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
30.80185,73.37556,343.15,0.53,0.5,2025-06-21,0739,N,nominal,2.0NRT,297.11,9.19,D
30.70247,72.92699,340.21,0.57,0.52,2025-06-21,0739,N,nominal,2.0NRT,297.35,5.7,D
31.24366,75.39022,331.84,0.4,0.45,2025-06-21,0739,N,nominal,2.0NRT,286.26,3.89,D
31.08899,74.61155,332.92,0.45,0.47,2025-06-21,0739,N,nominal,2.0NRT,293.43,1.44,D
30.84134,73.44556,333.39,0.53,0.5,2025-06-21,0739,N,nominal,2.0NRT,296.96,0.98,D
31.037,74.34043,330.99,0.47,0.47,2025-06-21,0739,N,nominal,2.0NRT,295.08,3.14,D
31.08693,74.61454,334.46,0.45,0.47,2025-06-21,0739,N,nominal,2.0NRT,293.45,3.55,D
30.68119,72.79358,332.66,0.58,0.52,2025-06-21,0739,N,nominal,2.0NRT,297.74,2.43,D
31.03646,74.33828,333.55,0.47,0.47,2025-06-21,0739,N,nominal,2.0NRT,294.83,4.14,D
31.04194,74.3214,334.18,0.47,0.47,2025-06-21,0739,N,nominal,2.0NRT,295.11,2.83,D
30.85633,73.43375,334.01,0.53,0.5,2025-06-21,0739,N,nominal,2.0NRT,297.09,3.27,D
30.94664,73.64699,332.44,0.51,0.49,2025-06-21,0739,N,nominal,2.0NRT,292.68,1.71,D
30.95661,73.62718,338.11,0.51,0.5,2025-06-21,0739,N,nominal,2.0NRT,294.26,4.3,D
31.35622,75.24522,340.36,0.41,0.45,2025-06-21,0739,N,nominal,2.0NRT,279.39,8.01,D
31.01659,73.55027,343.13,0.52,0.5,2025-06-21,0739,N,nominal,2.0NRT,294.91,6.41,D
31.1022,73.59292,338.52,0.51,0.49,2025-06-21,0739,N,nominal,2.0NRT,296.79,3.55,D
31.13341,73.81876,332.59,0.5,0.49,2025-06-21,0739,N,nominal,2.0NRT,295.77,2.49,D
31.10274,73.59525,338.71,0.51,0.49,2025-06-21,0739,N,nominal,2.0NRT,296.68,4.09,D
31.09449,73.55821,331.71,0.51,0.5,2025-06-21,0739,N,nominal,2.0NRT,296.84,1.76,D
31.16446,73.85323,331.01,0.49,0.49,2025-06-21,0739,N,nominal,2.0NRT,295.95,2.69,D
31.39663,72.90163,338.29,0.55,0.51,2025-06-21,0739,N,nominal,2.0NRT,297.74,5.89,D
31.39533,72.89593,333.28,0.55,0.51,2025-06-21,0739,N,nominal,2.0NRT,297.69,5.89,D
31.87843,74.06071,336.92,0.46,0.47,2025-06-21,0739,N,nominal,2.0NRT,296.83,6.56,D
31.71503,73.03503,334.37,0.53,0.5,2025-06-21,0739,N,nominal,2.0NRT,297.29,2.17,D
31.85643,72.92283,344.03,0.54,0.51,2025-06-21,0739,N,nominal,2.0NRT,296.96,3.58,D
32.43437,72.80567,343.72,0.53,0.5,2025-06-21,0739,N,nominal,2.0NRT,297.35,4.51,D
32.4389,72.80425,335.94,0.53,0.5,2025-06-21,0739,N,nominal,2.0NRT,297.19,4.51,D
32.99515,71.623,342.77,0.6,0.53,2025-06-21,0739,N,nominal,2.0NRT,299.74,9.75,D
32.99987,71.62124,350.48,0.6,0.53,2025-06-21,0739,N,nominal,2.0NRT,300.27,9.75,D
34.24496,72.25179,332.51,0.52,0.5,2025-06-21,0739,N,nominal,2.0NRT,299.33,2.71,D
34.25124,72.2582,331.32,0.52,0.5,2025-06-21,0739,N,nominal,2.0NRT,299.37,2.71,D
34.24979,72.25183,330.98,0.52,0.5,2025-06-21,0739,N,nominal,2.0NRT,299.6,2.71,D
34.24826,72.24509,336.93,0.52,0.5,2025-06-21,0739,N,nominal,2.0NRT,298.9,3.9,D
34.24693,72.23926,336.24,0.52,0.5,2025-06-21,0739,N,nominal,2.0NRT,298.66,3.9,D
34.25145,72.23795,337.31,0.52,0.5,2025-06-21,0739,N,nominal,2.0NRT,298.85,5.7,D
34.25864,72.24844,333.79,0.52,0.5,2025-06-21,0739,N,nominal,2.0NRT,298.79,3.74,D
34.647,71.84397,347.93,0.54,0.5,2025-06-21,0739,N,nominal,2.0NRT,299.27,7.15,D
37.67303,67.51624,334.89,0.38,0.59,2025-06-21,0741,N,low,2.0NRT,309.8,4.33,D
38.05586,67.29562,340.34,0.38,0.59,2025-06-21,0741,N,low,2.0NRT,314.97,5.36,D
38.04782,67.26546,349.74,0.39,0.59,2025-06-21,0741,N,nominal,2.0NRT,320.7,12.01,D
38.05424,67.26766,367,0.39,0.59,2025-06-21,0741,N,high,2.0NRT,319.48,88.03,D
38.05314,67.26353,367,0.39,0.59,2025-06-21,0741,N,high,2.0NRT,359.54,88.03,D
38.05203,67.25937,355.26,0.39,0.59,2025-06-21,0741,N,nominal,2.0NRT,317.9,46.37,D
36.98036,62.45508,343.36,0.72,0.75,2025-06-21,0741,N,nominal,2.0NRT,307.94,5.23,D
36.98697,62.45184,353.79,0.72,0.75,2025-06-21,0741,N,nominal,2.0NRT,306.08,12.47,D
36.98457,62.45169,367,0.72,0.75,2025-06-21,0741,N,high,2.0NRT,307.73,17.24,D
37.11608,62.36041,342.85,0.72,0.76,2025-06-21,0741,N,nominal,2.0NRT,312.84,20.74,D
37.11475,62.36039,339.61,0.72,0.76,2025-06-21,0741,N,low,2.0NRT,312.5,14.52,D
37.44997,62.27777,335.76,0.71,0.75,2025-06-21,0741,N,nominal,2.0NRT,307.04,3.94,D
37.84174,62.36826,367,0.69,0.74,2025-06-21,0741,N,high,2.0NRT,309.72,33.39,D
37.80146,61.84429,334.77,0.73,0.76,2025-06-21,0741,N,low,2.0NRT,308.75,4.82,D
38.5334,64.05331,342.19,0.54,0.68,2025-06-21,0741,N,nominal,2.0NRT,310.32,5.7,D
39.83675,67.36109,343.72,0.34,0.56,2025-06-21,0741,N,nominal,2.0NRT,308.4,4.14,D
39.83573,67.35723,340.13,0.34,0.56,2025-06-21,0741,N,nominal,2.0NRT,309.42,3.27,D
38.90836,63.86481,333.53,0.54,0.68,2025-06-21,0741,N,low,2.0NRT,305.64,1.95,D
39.41685,64.93447,344.04,0.46,0.64,2025-06-21,0741,N,nominal,2.0NRT,308.97,18.81,D
39.42395,64.937,367,0.46,0.64,2025-06-21,0741,N,high,2.0NRT,306.44,42.5,D
39.42245,64.93179,343.65,0.46,0.64,2025-06-21,0741,N,nominal,2.0NRT,309.35,18.81,D
39.27391,63.17032,348.86,0.57,0.69,2025-06-21,0741,N,nominal,2.0NRT,311.21,4.2,D
39.27621,63.17423,338.65,0.57,0.69,2025-06-21,0741,N,nominal,2.0NRT,309.07,3.78,D
39.27423,63.16787,337.21,0.57,0.69,2025-06-21,0741,N,nominal,2.0NRT,310.13,3.78,D
24.50465,56.60796,346.36,0.4,0.37,2025-06-21,0917,N,low,2.0NRT,319.09,16.94,D
26.24314,68.23839,354.02,0.4,0.6,2025-06-21,0917,N,nominal,2.0NRT,293.2,4.02,D
26.24281,68.2343,331.66,0.4,0.6,2025-06-21,0917,N,nominal,2.0NRT,292.51,4.02,D
26.24153,68.23692,351.7,0.4,0.6,2025-06-21,0917,N,nominal,2.0NRT,292.96,4.75,D
26.24712,68.23637,334.1,0.4,0.6,2025-06-21,0917,N,nominal,2.0NRT,292.06,4.75,D
26.52338,61.20084,342.25,0.47,0.4,2025-06-21,0920,N,low,2.0NRT,314.79,2.91,D
27.53827,67.74155,337.66,0.38,0.59,2025-06-21,0920,N,nominal,2.0NRT,294.11,2.76,D
27.03078,61.45947,343.88,0.49,0.4,2025-06-21,0920,N,low,2.0NRT,314.13,2.82,D
27.83735,67.9641,335.17,0.4,0.6,2025-06-21,0920,N,nominal,2.0NRT,302.71,1.52,D
27.84918,68.04705,348.02,0.4,0.6,2025-06-21,0920,N,nominal,2.0NRT,301.44,3.79,D
27.93493,68.32978,331.99,0.42,0.61,2025-06-21,0920,N,nominal,2.0NRT,300.7,2.62,D
28.27644,68.14022,334.93,0.41,0.61,2025-06-21,0920,N,nominal,2.0NRT,296.97,1.72,D
28.33907,67.78777,338.14,0.39,0.6,2025-06-21,0920,N,nominal,2.0NRT,305.53,4.17,D
28.61895,68.2017,340.52,0.42,0.61,2025-06-21,0920,N,nominal,2.0NRT,304.97,2.86,D
29.90322,72.43071,332.64,0.77,0.77,2025-06-21,0920,N,nominal,2.0NRT,290.94,5.58,D
29.90349,72.42843,336.71,0.77,0.77,2025-06-21,0920,N,nominal,2.0NRT,291.28,7.48,D
32.80748,71.39986,331.96,0.7,0.75,2025-06-21,0920,N,nominal,2.0NRT,292.86,3.9,D
33.00319,71.6381,336.5,0.72,0.76,2025-06-21,0920,N,nominal,2.0NRT,294.37,6.63,D
33.00286,71.62777,336.12,0.72,0.76,2025-06-21,0920,N,nominal,2.0NRT,294.5,6.63,D
32.99874,71.63484,331.59,0.73,0.76,2025-06-21,0920,N,nominal,2.0NRT,294.79,6.44,D
32.99846,71.62371,337.18,0.72,0.76,2025-06-21,0920,N,nominal,2.0NRT,294.96,8.39,D
33.00589,71.63564,332.55,0.73,0.76,2025-06-21,0920,N,nominal,2.0NRT,294.39,6.44,D
37.46654,67.03483,352.47,0.43,0.62,2025-06-21,0922,N,nominal,2.0NRT,308.34,4.27,D
37.47233,67.03442,367,0.43,0.62,2025-06-21,0922,N,high,2.0NRT,309.75,12.47,D
37.01591,58.3778,347.06,0.46,0.39,2025-06-21,0922,N,low,2.0NRT,319.77,8.39,D
37.51723,62.29884,343.87,0.48,0.48,2025-06-21,0922,N,low,2.0NRT,315.61,7.65,D
37.52168,62.29825,344.38,0.48,0.48,2025-06-21,0922,N,low,2.0NRT,315.56,7.65,D
37.52121,62.29279,341.56,0.48,0.48,2025-06-21,0922,N,low,2.0NRT,314.22,7.65,D
37.48243,61.7956,343.39,0.45,0.47,2025-06-21,0922,N,nominal,2.0NRT,312.74,8.75,D
37.48676,61.79501,367,0.45,0.47,2025-06-21,0922,N,high,2.0NRT,320.62,8.75,D
37.08153,57.91456,342.23,0.44,0.39,2025-06-21,0922,N,low,2.0NRT,312.79,9.53,D
37.58495,61.65517,355.48,0.44,0.46,2025-06-21,0922,N,nominal,2.0NRT,322.24,18.73,D
38.05025,67.26718,367,0.45,0.63,2025-06-21,0922,N,high,2.0NRT,350.42,88.96,D
38.05048,67.27258,344.04,0.45,0.63,2025-06-21,0922,N,nominal,2.0NRT,311.82,88.96,D
38.05003,67.2617,347.41,0.45,0.63,2025-06-21,0922,N,nominal,2.0NRT,316.15,88.25,D
37.76131,61.85102,346.95,0.45,0.47,2025-06-21,0922,N,low,2.0NRT,321.43,9.4,D
37.84611,62.37182,351.36,0.48,0.48,2025-06-21,0922,N,nominal,2.0NRT,320.33,10.74,D
37.31921,55.52487,351.34,0.39,0.36,2025-06-21,0922,N,nominal,2.0NRT,313.52,8.72,D
37.35042,55.52695,337.64,0.39,0.36,2025-06-21,0922,N,low,2.0NRT,309.19,4.86,D
37.858,58.87405,353.75,0.49,0.4,2025-06-21,0922,N,nominal,2.0NRT,317.76,8.71,D
37.89222,58.87374,348.14,0.49,0.4,2025-06-21,0922,N,low,2.0NRT,320.64,9.67,D
39.06801,63.38928,342.66,0.57,0.52,2025-06-21,0922,N,low,2.0NRT,316.58,7.73,D
39.79025,97.90806,295.86,0.65,0.73,2025-06-21,1817,N,nominal,2.0NRT,282.47,0.89,N
39.78935,98.30058,296.72,0.62,0.71,2025-06-21,1817,N,nominal,2.0NRT,283.79,1.02,N
17.51041,78.43177,296.15,0.53,0.42,2025-06-21,2006,N,nominal,2.0NRT,265.75,0.62,N
36.43724,101.60247,297.25,0.47,0.64,2025-06-21,2000,N,nominal,2.0NRT,276.46,0.82,N
17.50834,78.43465,295.69,0.53,0.42,2025-06-21,2006,N,nominal,2.0NRT,267.45,0.71,N
35.98958,94.83231,301.34,0.43,0.46,2025-06-21,2000,N,nominal,2.0NRT,276.87,1.87,N
17.06475,76.97878,302.49,0.42,0.45,2025-06-21,2006,N,nominal,2.0NRT,281.25,0.95,N
30.94788,97.36466,302.71,0.38,0.59,2025-06-21,2002,N,nominal,2.0NRT,282.15,1.14,N
15.3372,76.27686,302.4,0.44,0.46,2025-06-21,2008,N,nominal,2.0NRT,284.95,0.83,N
31.61492,74.37372,295.71,0.45,0.63,2025-06-21,2002,N,nominal,2.0NRT,279.5,2.81,N
29.26174,91.92353,298.35,0.41,0.45,2025-06-21,2002,N,nominal,2.0NRT,283.04,1.22,N
15.33185,76.28464,304.11,0.44,0.46,2025-06-21,2008,N,nominal,2.0NRT,284.83,1.16,N
29.22497,88.35079,312.41,0.42,0.38,2025-06-21,2002,N,nominal,2.0NRT,286.64,2.23,N
29.08448,88.01205,311.01,0.41,0.37,2025-06-21,2002,N,nominal,2.0NRT,283.46,1.29,N
15.33376,76.2867,306.55,0.44,0.46,2025-06-21,2008,N,nominal,2.0NRT,285.09,1.05,N
27.4602,95.47701,315.5,0.35,0.57,2025-06-21,2002,N,nominal,2.0NRT,288.14,1.44,N
15.17752,77.10187,299.24,0.39,0.44,2025-06-21,2008,N,nominal,2.0NRT,272.71,0.84,N
28.82353,76.95675,309.7,0.59,0.53,2025-06-21,2004,N,nominal,2.0NRT,290.14,2.73,N
28.79906,76.841,310.78,0.6,0.53,2025-06-21,2004,N,nominal,2.0NRT,290.1,2.47,N
15.0215,78.01361,296.97,0.52,0.42,2025-06-21,2008,N,nominal,2.0NRT,273.22,0.65,N
28.80251,76.84108,309.05,0.6,0.53,2025-06-21,2004,N,nominal,2.0NRT,289.85,2.35,N
28.86846,70.95394,317.97,0.68,0.74,2025-06-21,2004,N,nominal,2.0NRT,292.56,2.27,N
15.17889,76.67847,316.13,0.42,0.45,2025-06-21,2008,N,nominal,2.0NRT,280.55,3.61,N
28.8696,70.95642,311.95,0.68,0.74,2025-06-21,2004,N,nominal,2.0NRT,292.4,2.53,N
26.76131,83.20094,307.93,0.41,0.37,2025-06-21,2004,N,nominal,2.0NRT,290.32,1.7,N
15.17608,76.65838,297.08,0.42,0.45,2025-06-21,2008,N,nominal,2.0NRT,274.83,0.62,N
26.76071,83.20504,307.75,0.41,0.37,2025-06-21,2004,N,nominal,2.0NRT,290.52,1.7,N
13.17386,80.14115,295.01,0.41,0.37,2025-06-21,2008,N,nominal,2.0NRT,268,0.41,N
26.64224,79.47912,309.93,0.39,0.44,2025-06-21,2004,N,nominal,2.0NRT,290.11,1.97,N
25.0359,87.37905,305.63,0.43,0.38,2025-06-21,2004,N,nominal,2.0NRT,283.04,1.48,N
12.98226,77.45473,297.47,0.53,0.42,2025-06-21,2008,N,nominal,2.0NRT,280.93,0.38,N
25.31078,83.01426,306.71,0.4,0.37,2025-06-21,2004,N,nominal,2.0NRT,290.76,2.35,N
10.46459,77.38102,308.76,0.5,0.41,2025-06-21,2008,N,nominal,2.0NRT,287.86,1.2,N
23.74585,85.50693,305.27,0.39,0.36,2025-06-21,2004,N,nominal,2.0NRT,289.57,1.04,N
10.46084,77.38047,308.6,0.5,0.41,2025-06-21,2008,N,nominal,2.0NRT,288.29,1.48,N
23.74252,85.50626,307.01,0.39,0.36,2025-06-21,2004,N,nominal,2.0NRT,289.51,1.08,N
9.26421,77.31266,296.61,0.49,0.4,2025-06-21,2008,N,nominal,2.0NRT,259.51,2.06,N
23.64888,85.4378,308.95,0.39,0.36,2025-06-21,2004,N,nominal,2.0NRT,288.69,1.47,N
8.32033,80.35006,303.02,0.39,0.36,2025-06-21,2008,N,nominal,2.0NRT,271.39,0.62,N
22.79039,86.20843,297.48,0.41,0.37,2025-06-21,2004,N,nominal,2.0NRT,272.42,1.05,N
6.63154,81.22072,319.3,0.39,0.36,2025-06-21,2010,N,nominal,2.0NRT,281.77,2.17,N
22.79977,86.09107,312.56,0.41,0.37,2025-06-21,2004,N,nominal,2.0NRT,279.77,1.53,N
22.79638,86.09039,298.71,0.41,0.37,2025-06-21,2004,N,nominal,2.0NRT,275.16,0.55,N
23.16744,82.34005,299.18,0.41,0.37,2025-06-21,2004,N,nominal,2.0NRT,272.57,0.76,N
23.16687,82.34402,295.83,0.41,0.37,2025-06-21,2004,N,nominal,2.0NRT,271.84,0.64,N
22.2234,84.75842,302.69,0.39,0.36,2025-06-21,2004,N,nominal,2.0NRT,283.67,1.62,N
22.21737,84.75343,303.33,0.39,0.36,2025-06-21,2004,N,nominal,2.0NRT,283.84,1.36,N
22.04427,83.73278,304.19,0.38,0.36,2025-06-21,2004,N,nominal,2.0NRT,284.53,1.25,N
22.04153,83.72848,318.75,0.38,0.36,2025-06-21,2004,N,nominal,2.0NRT,284.46,1.66,N
22.04096,83.73219,312.35,0.38,0.36,2025-06-21,2004,N,nominal,2.0NRT,284.73,1.09,N
22.04038,83.73589,306.61,0.38,0.36,2025-06-21,2004,N,nominal,2.0NRT,284.83,1.09,N
21.9261,83.33877,313.64,0.39,0.36,2025-06-21,2004,N,nominal,2.0NRT,278.85,1.87,N
21.92439,83.34995,311.16,0.39,0.36,2025-06-21,2004,N,nominal,2.0NRT,283.23,1.59,N
21.92106,83.34937,321.36,0.39,0.36,2025-06-21,2004,N,nominal,2.0NRT,283.75,1.59,N
21.92049,83.3531,309.51,0.39,0.36,2025-06-21,2004,N,nominal,2.0NRT,284.57,1.78,N
21.91718,83.35251,307.39,0.39,0.36,2025-06-21,2004,N,nominal,2.0NRT,283.69,1.02,N
21.87895,83.55576,308.11,0.38,0.36,2025-06-21,2004,N,nominal,2.0NRT,286.72,1.32,N
39.86124,98.25307,313.5,0.52,0.5,2025-06-21,2000,N,nominal,2.0NRT,285.69,2.69,N
39.84219,98.27123,302.36,0.52,0.5,2025-06-21,2000,N,nominal,2.0NRT,284.11,1.02,N
39.35532,100.11537,298.78,0.33,0.56,2025-06-21,2000,N,nominal,2.0NRT,285.8,0.58,N
39.81271,98.29186,303.66,0.53,0.5,2025-06-21,2000,N,nominal,2.0NRT,287.43,2.68,N
39.81123,98.29791,314.41,0.53,0.5,2025-06-21,2000,N,nominal,2.0NRT,287.48,2.86,N
39.79051,98.30245,296.19,0.53,0.5,2025-06-21,2000,N,nominal,2.0NRT,285.01,0.72,N
39.78778,98.2995,310.93,0.53,0.5,2025-06-21,2000,N,nominal,2.0NRT,285.47,2.27,N
39.79025,97.88589,295.25,0.5,0.49,2025-06-21,2000,N,nominal,2.0NRT,284.08,1.54,N
38.06194,65.09565,304.05,0.4,0.37,2025-06-21,2142,N,nominal,2.0NRT,293.93,0.56,N
37.92987,65.64014,307.78,0.42,0.37,2025-06-21,2142,N,nominal,2.0NRT,294.07,1.01,N
38.05649,64.88492,314.83,0.4,0.37,2025-06-21,2142,N,nominal,2.0NRT,297.47,1.11,N
37.96546,65.0037,308.75,0.4,0.37,2025-06-21,2142,N,nominal,2.0NRT,296.23,0.9,N
37.90528,65.10612,312.39,0.41,0.37,2025-06-21,2142,N,nominal,2.0NRT,297.56,1.32,N
37.88754,65.08679,312.91,0.4,0.37,2025-06-21,2142,N,nominal,2.0NRT,297.62,1.41,N
37.82977,65.17375,307.99,0.41,0.37,2025-06-21,2142,N,nominal,2.0NRT,297.43,1.16,N
37.82641,65.17281,308.74,0.41,0.37,2025-06-21,2142,N,nominal,2.0NRT,297.92,1.56,N
37.81806,65.18007,309.03,0.41,0.37,2025-06-21,2142,N,nominal,2.0NRT,297.81,1.01,N
39.17697,54.67638,326.7,0.51,0.49,2025-06-21,2142,N,nominal,2.0NRT,293.86,2.64,N
37.75898,65.49302,305.96,0.42,0.37,2025-06-21,2142,N,nominal,2.0NRT,295.73,0.66,N
37.80217,65.19003,307.87,0.41,0.37,2025-06-21,2142,N,nominal,2.0NRT,296.51,0.97,N
37.49019,66.8643,303.88,0.46,0.39,2025-06-21,2142,N,nominal,2.0NRT,292,0.89,N
37.73102,65.50953,306.66,0.42,0.37,2025-06-21,2142,N,nominal,2.0NRT,295.32,1.07,N
37.64448,65.46332,305.19,0.42,0.37,2025-06-21,2142,N,nominal,2.0NRT,293.11,0.43,N
37.67658,65.26344,306.69,0.41,0.37,2025-06-21,2142,N,nominal,2.0NRT,296.56,1,N
37.66573,65.28455,307.97,0.41,0.37,2025-06-21,2142,N,nominal,2.0NRT,296.01,0.95,N
39.0447,54.24808,302.63,0.54,0.51,2025-06-21,2142,N,nominal,2.0NRT,289.01,1.26,N
39.04422,54.2544,303.4,0.54,0.51,2025-06-21,2142,N,nominal,2.0NRT,286.55,1.26,N
39.04,54.24744,322.07,0.54,0.51,2025-06-21,2142,N,nominal,2.0NRT,288.2,1.26,N
37.96085,62.66651,307.34,0.38,0.36,2025-06-21,2142,N,nominal,2.0NRT,296.74,0.57,N
38.03563,61.95562,301.13,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,290.58,0.3,N
37.99163,61.8811,322.53,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,295.66,1.78,N
38.85353,54.22964,314.8,0.54,0.5,2025-06-21,2142,N,nominal,2.0NRT,292.11,1.43,N
37.9883,61.88033,315.93,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,293.49,1.78,N
37.98432,61.88396,314.31,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,294.96,1.59,N
37.88618,62.02204,310.93,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,294.06,1.07,N
37.79938,62.5492,317.24,0.38,0.36,2025-06-21,2142,N,nominal,2.0NRT,295.76,0.94,N
37.79871,62.55354,307.67,0.38,0.36,2025-06-21,2142,N,nominal,2.0NRT,295.38,0.94,N
37.79608,62.54839,303.54,0.38,0.36,2025-06-21,2142,N,nominal,2.0NRT,292.82,0.91,N
37.79082,62.5381,320.98,0.38,0.36,2025-06-21,2142,N,nominal,2.0NRT,296.11,1.54,N
37.78753,62.53729,319.69,0.38,0.36,2025-06-21,2142,N,nominal,2.0NRT,294.3,1.54,N
37.78556,62.52779,311.47,0.38,0.36,2025-06-21,2142,N,nominal,2.0NRT,293.57,0.72,N
37.78226,62.52698,309.36,0.38,0.36,2025-06-21,2142,N,nominal,2.0NRT,293.77,0.72,N
37.77619,62.10274,310.83,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,294.78,0.88,N
37.84681,61.60309,306.57,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,294.08,0.58,N
37.84347,61.60232,309.5,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,291.54,0.9,N
37.77677,62.03022,316.19,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,293.34,0.89,N
38.25522,58.39086,318.73,0.49,0.41,2025-06-21,2142,N,nominal,2.0NRT,296.96,2.65,N
37.74442,62.13146,317.99,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,295.55,1.19,N
37.72584,62.09529,325.77,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,293.12,2.83,N
37.7498,61.84172,304.56,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,293.73,0.73,N
37.7969,61.49473,312.07,0.39,0.37,2025-06-21,2142,N,nominal,2.0NRT,295.02,1.33,N
37.74648,61.84094,314.57,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,295.72,1.72,N
37.70654,62.04081,319.72,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,291.86,1.45,N
38.26338,57.66028,309.62,0.53,0.42,2025-06-21,2142,N,nominal,2.0NRT,297.06,1.58,N
37.71953,61.93029,305.74,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,291.89,0.67,N
37.67041,62.2359,322.25,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,293.8,1.19,N
37.69926,62.04362,303.82,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,291.9,1.06,N
37.66043,62.24008,324.09,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,294.08,1.27,N
38.26278,57.65969,314.51,0.53,0.42,2025-06-21,2142,N,nominal,2.0NRT,297.89,2.34,N
37.65646,62.24364,308.57,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,292.59,1.27,N
38.22147,57.98843,305.46,0.51,0.41,2025-06-21,2142,N,nominal,2.0NRT,293.25,0.92,N
38.19657,58.10349,304.26,0.51,0.41,2025-06-21,2142,N,nominal,2.0NRT,291.54,0.38,N
38.15124,58.39353,307.29,0.49,0.4,2025-06-21,2142,N,nominal,2.0NRT,293.79,1.51,N
37.63861,62.20323,318.99,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,293.72,0.79,N
37.63002,62.21473,307.3,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,295.45,0.85,N
37.62671,62.21393,311.58,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,294.65,0.85,N
37.62406,62.20878,310.97,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,294.42,1.01,N
37.65543,61.90825,322.3,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,296.98,1.32,N
37.65608,61.90386,303.22,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,292.95,1.32,N
37.62071,62.14023,305.81,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,295.28,1.2,N
37.59498,62.31005,306.27,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,292.89,0.94,N
37.61806,62.13508,313.91,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,295.06,2.01,N
37.58502,62.17236,316.78,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,293.68,1.28,N
37.62982,61.72242,310.63,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,293.98,0.72,N
37.61213,61.60859,308.6,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,294.1,2.13,N
37.61333,61.57679,332.89,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,299.29,3.95,N
37.60879,61.60781,329.35,0.39,0.36,2025-06-21,2142,N,nominal,2.0NRT,297.66,2.13,N
